Fecha(GMT),Fecha(Local),Hora(seg),Latitud,Longitud,Precisión horizontal(m),Altitud(m),Precisión vertical(m),Distancia(m),Velocidad(m/s),Velocidad media(m/s),Rumbo(deg),Rumbo real(deg),Rumbo magnético(deg),Precisión de rumbo(deg),Índice de planeo,Frecuencia cardiaca (bpm)
2024-07-18 18:57:48.98,2024-07-18 20:57:48.98,1666.996824026108,43.364556,-5.847186,5.324197636633526,215.7611891226843,2.443948759534456,7671.261404668017,5.33590462382084,4.186544166834127,219.7988586425781,217.4933166503906,217.7945251464844,10.0,17.63091619765311,0
2024-07-18 18:58:50.98,2024-07-18 20:58:50.98,1728.996308088303,43.36364,-5.846833,5.370301591520464,220.6685224007815,2.232576504602163,7850.097955672973,2.111071944831154,3.459960468868854,204.4413842585361,217.4933166503906,217.7945251464844,10.0,27.32316542250858,0
2024-07-18 18:59:27.98,2024-07-18 20:59:27.98,1765.998714089394,43.362821,-5.847587,5.390867459961076,225.5892891408876,2.182449326312445,7974.14264041222,6.184844556564695,8.024759655130906,244.0946807861328,217.4933166503906,217.7945251464844,10.0,24.70729892709289,0
2024-07-18 18:59:49.98,2024-07-18 20:59:49.98,1788.000285029411,43.362327,-5.848724,5.251507490980292,226.4954205891117,2.499241105809266,8086.141977599657,5.1736281431355,3.175720825103669,312.4371948242188,217.4933166503906,217.7945251464844,10.0,79.25022911453875,0
2024-07-18 19:00:38.98,2024-07-18 21:00:38.98,1836.996089100838,43.363027,-5.849708,5.756683012046851,226.5823750728741,2.028345969237366,8198.002912439877,4.056222917691262,1.996595195293838,312.6093139648438,304.5905151367188,304.8917236328125,10.0,-55.67514919975404,0
2024-07-18 19:00:55.98,2024-07-18 21:00:55.98,1853.996813058853,43.362976,-5.850975,7.455053829902498,231.3851359821856,1.029878046120393,8322.162976981941,7.352057258084138,9.43199970330718,239.4768371582031,243.5653076171875,243.8665161132812,10.0,30.53915353467451,0
2024-07-18 19:01:17.98,2024-07-18 21:01:17.98,1875.995482087135,43.362557,-5.852073,6.371482999413344,236.1904163444415,1.046844114345038,8423.368765278168,5.526146041294073,6.295775061235605,238.7689361572266,232.6228332519531,232.9240417480469,10.0,24.99865218492391,0
2024-07-18 19:01:48.98,2024-07-18 21:01:48.98,1906.999202013016,43.362014,-5.85321,8.173837880656516,241.305016791448,1.115291172299887,8534.044500109347,9.593959987141313,9.783414040736314,240.3414001464844,232.6228332519531,232.9240417480469,10.0,27.06050056356798,0
2024-07-18 19:02:44.98,2024-07-18 21:02:44.98,1962.998598098755,43.36152,-5.854287,6.1841495933097,244.6584088765085,1.445711781021727,8640.814656825489,7.049294425330149,6.481690181217031,241.1168823242188,273.3132934570312,273.614501953125,10.0,46.00733136258754,0
2024-07-18 19:02:55.98,2024-07-18 21:02:55.98,1973.993818044662,43.361301,-5.855495,6.018770133464294,244.640794692561,1.281152916650381,8742.62607192767,8.51508148501291,9.374765343455008,260.2298583984375,194.0633544921875,194.3645629882812,10.0,62.07739075077991,0
2024-07-18 19:03:10.98,2024-07-18 21:03:10.98,1988.997071027756,43.361243,-5.8568,5.397534013934631,242.2206462128088,2.165909416667179,8850.254749743448,5.467981491444083,6.88298627431235,320.4288024902344,177.3120269775391,177.6132354736328,10.0,-42.68216282913983,0
2024-07-18 19:03:51.98,2024-07-18 21:03:51.98,2029.995547056198,43.360963,-5.858006,5.539475867369527,243.0166414724663,1.771650119978397,8967.427962849337,0.650141909377277,0.6276652340890717,259.9736022949219,177.3120269775391,177.6132354736328,10.0,-265.7505127321606,0
2024-07-18 19:04:14.98,2024-07-18 21:04:14.98,2052.993679046631,43.360795,-5.8594,5.372118159204831,243.7360972845927,2.228201857177787,9082.506553866548,9.365449340426684,9.651432389609926,259.580078125,170.5214080810547,170.8226165771484,10.0,177.0464402352538,0
2024-07-18 19:04:45.98,2024-07-18 21:04:45.98,2083.995445013046,43.360611,-5.860669,8.589868852451287,244.3741181120276,1.077588711261715,9187.578521861966,4.645952848669262,1.215172261301037,260.5706787109375,163.9238891601562,164.22509765625,10.0,-15.01318352466678,0
2024-07-18 19:04:58.98,2024-07-18 21:04:58.98,2096.500039100647,43.360465,-5.861938,8.30559703699121,249.9308119295165,1.018048654741887,9292.717522143925,10.116353561723,10.62540910370745,259.2768859863281,172.4613189697266,172.7625274658203,10.0,22.92447248167688,0
2024-07-18 19:05:08.98,2024-07-18 21:05:08.98,2106.993077039719,43.360196,-5.863198,7.086569025464792,252.5100969234481,1.01940138147832,9399.947326573978,8.533729470527597,8.679858176670608,246.6888122558594,162.9541778564453,163.2553863525391,10.0,28.91310628414141,0
2024-07-18 19:06:15.98,2024-07-18 21:06:15.98,2173.996471047401,43.359877,-5.864352,5.506996213197979,257.459608130157,2.934450619675905,9502.866285545708,3.593101419872392,0.6100371058033077,247.4107818603516,164.0216522216797,164.3228607177734,10.0,27.30639388396546,0
2024-07-18 19:06:30.98,2024-07-18 21:06:30.98,2188.995584011078,43.359477,-5.865541,5.560440865320067,262.1100420411676,1.704709481427102,9609.654715077202,8.7996905971022,8.751260761983204,247.4957733154297,164.0216522216797,164.3228607177734,10.0,24.69290826168571,0
2024-07-18 19:06:41.98,2024-07-18 21:06:41.98,2199.995514035225,43.359134,-5.866682,5.697757901963568,265.2617317400873,1.166229790135958,9709.982603552617,9.998362556942055,9.960989748801603,247.6907043457031,164.0216522216797,164.3228607177734,10.0,25.24650537409346,0
2024-07-18 19:06:51.98,2024-07-18 21:06:51.98,2209.994764089584,43.358815,-5.867846,5.333087988665131,269.0085004521534,2.320066709804815,9810.902702047935,9.768617956183224,9.991301586722455,247.6080017089844,164.0216522216797,164.3228607177734,10.0,30.42915219473083,0
2024-07-18 19:07:22.98,2024-07-18 21:07:22.98,2240.992915034294,43.358404,-5.869024,7.224279195603329,277.38280101493,1.016886460826747,9917.464843379086,8.759425280331278,8.111990182599301,247.3635406494141,164.0216522216797,164.3228607177734,10.0,15.44363968298245,0
2024-07-18 19:07:31.98,2024-07-18 21:07:31.98,2249.991415023804,43.35805,-5.870171,8.322727633760557,283.3475162182003,1.009200954334681,10018.49079081916,10.58619114004613,11.89661694415536,247.4875183105469,247.3095703125,247.6107788085938,10.0,16.83885869730609,0
2024-07-18 19:08:10.98,2024-07-18 21:08:10.98,2288.990918040276,43.357288,-5.870871,5.342117213191577,289.9601530032232,2.299200015942741,10147.09966651493,6.703993868364713,1.378363150506521,246.8993988037109,244.1520843505859,244.4532928466797,10.0,19.45617476025936,0
2024-07-18 19:08:21.98,2024-07-18 21:08:21.98,2299.993548035622,43.356918,-5.872026,5.04674539494893,293.4871733561158,2.890484034093702,10249.74395735159,9.0110646201277,10.4305095771192,246.687744140625,249.5079650878906,249.8091735839844,10.0,29.45238178910827,0
2024-07-18 19:08:39.98,2024-07-18 21:08:39.98,2317.99301302433,43.356562,-5.873182,4.853167007775134,297.191972380504,3.204887989841734,10351.88942283115,3.800369724303969,4.298732863410152,246.6681213378906,249.5079650878906,249.8091735839844,10.0,25.66359091954629,0
2024-07-18 19:09:12.98,2024-07-18 21:09:12.98,2350.995274066925,43.355661,-5.873228,4.977260001545446,307.1184452353045,3.008557779037103,10479.13841106163,7.692813096614943,7.664707266781576,155.0374908447266,157.5809936523438,157.8822021484375,10.0,12.56216059693619,0
2024-07-18 19:09:34.98,2024-07-18 21:09:34.98,2372.996514081955,43.354768,-5.872662,5.039345600383236,317.7619597082958,2.903365797257893,10588.47554640558,4.459985768479241,0.2664654640775593,150.8923034667969,141.2931518554688,141.5943603515625,10.0,9.103988034034346,0
