start;end;start_time;end_time;start_speed;end_speed;L/h;L/km;NOx;CO;HC;PM;CO2
(43.361297, -5.857224, 242.3532238816842);(43.361069, -5.85749, 242.8611417878419);1994.997533082962;2007.994992017746;5.905920818116493;3.189608061211852;0.22357781150914552;0.024265670667114436;0.0002470396806181299;0.0009263988023179873;8.028789620089222e-05;6.175992015453248e-06;4.928761143437076
(43.361069, -5.85749, 242.8611417878419);(43.360968, -5.857871, 242.868025447242);2007.994992017746;2018.993428111076;3.189608061211852;0.1243668582306521;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.360968, -5.857871, 242.868025447242);(43.360946, -5.858334, 243.0099597806111);2018.993428111076;2043.993727087975;0.1243668582306521;5.663866360501364;1.0848290643845104;0.2003025825808127;0.0011986691513878234;0.004495009317704337;0.00038956747420104253;2.9966728784695583e-05;21.151699765749555
(43.360946, -5.858334, 243.0099597806111);(43.36088, -5.858778, 243.1325131170452);2043.993727087975;2045.993737101555;5.663866360501364;9.268541483895593;20.11173184357542;0.3041917598987814;0.07939715336303681;0.29773932511138795;0.02580407484298696;0.0019849288340759203;401.53111268441273
(43.36088, -5.858778, 243.1325131170452);(43.360825, -5.859161, 243.4581402922049);2045.993737101555;2050.993713021278;9.268541483895593;9.73629808117879;3.977332951253263;0.17457727436782763;0.004394707396755149;0.016480152737831807;0.0014282799039454235;0.00010986768491887872;92.17724479693372
(43.360825, -5.859161, 243.4581402922049);(43.360765, -5.85962, 244.3066737186164);2050.993713021278;2053.993682026863;9.73629808117879;8.81761105129564;0.7854686994404756;0.017316157951807895;0.0008678944271595379;0.0032546041018482667;0.0002820656888268498;2.169736067898845e-05;15.238376432444435
(43.360765, -5.85962, 244.3066737186164);(43.360706, -5.859981, 245.251243961975);2053.993682026863;2057.99361205101;8.81761105129564;6.987924433323939;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.360706, -5.859981, 245.251243961975);(43.360649, -5.860414, 244.5312581239268);2057.99361205101;2067.993454098701;6.987924433323939;2.349739527743286;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.360649, -5.860414, 244.5312581239268);(43.360631, -5.860799, 245.4407700225711);2067.993454098701;2086.992709994316;2.349739527743286;5.02249041047431;1.743707147008261;0.29426417933632;0.0019266887612004865;0.007225082854501824;0.000626173847390158;4.816721903001216e-05;40.888834684687794
(43.360631, -5.860799, 245.4407700225711);(43.360559, -5.861169, 246.711752361618);2086.992709994316;2090.996987104416;5.02249041047431;7.253548586858591;16.58883319570935;0.5944218297843984;0.018329636679209713;0.06873613754703642;0.005957131920743156;0.00045824091698024277;391.8993584816369
(43.360559, -5.861169, 246.711752361618);(43.360509, -5.861534, 248.2078223275021);2090.996987104416;2093.993176102638;7.253548586858591;8.99680232507891;20.11173184357542;0.5560073337954795;0.0263458542742762;0.09879695352853574;0.008562402639139764;0.000658646356856905;489.9088015112447
(43.360509, -5.861534, 248.2078223275021);(43.360465, -5.861938, 249.9308119295165);2093.993176102638;2096.500039100647;8.99680232507891;10.116353561723;20.11173184357542;0.4229512397945252;0.03149968343864685;0.11812381289492568;0.010237397117560226;0.0007874920859661712;445.41375972451783
(43.360465, -5.861938, 249.9308119295165);(43.360408, -5.862371, 251.3657840900123);2096.500039100647;2100.078131079674;10.116353561723;10.2575400718005;11.113507776761683;0.30969586722832204;0.012279740074323092;0.046049025278711596;0.003990915524155004;0.00030699350185807726;228.50085863501045
(43.360408, -5.862371, 251.3657840900123);(43.360347, -5.862671, 251.7077306862921);2100.078131079674;2101.993157029152;10.2575400718005;10.46191237408981;9.579540716186361;0.20185197078734146;0.01058480116171209;0.03969300435642034;0.0034400603775564293;0.00026462002904280226;278.2673535175448
(43.360347, -5.862671, 251.7077306862921);(43.360263, -5.863003, 252.0407258700579);2101.993157029152;2104.992781043053;10.46191237408981;9.40161483963048;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.360263, -5.863003, 252.0407258700579);(43.360186, -5.863372, 253.0958670694381);2104.992781043053;2108.993134021759;9.40161483963048;6.884667052493521;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.360186, -5.863372, 253.0958670694381);(43.36005, -5.863713, 255.21748754289);2108.993134021759;2129.991948008537;6.884667052493521;3.883349112358039;1.8686788759688606;0.34600443390723123;0.0020647748073976914;0.007742905527741342;0.0006710518124042495;5.161937018494228e-05;43.50015701316551
(43.36005, -5.863713, 255.21748754289);(43.359913, -5.864068, 256.1407227693126);2129.991948008537;2142.995635032654;3.883349112358039;0.0956789680301144;0.43178008997143597;0.04790845531837972;0.0004770903463264632;0.001789088798724237;0.00015505436255610055;1.192725865816158e-05;9.72634313683131
(43.359913, -5.864068, 256.1407227693126);(43.359845, -5.864514, 257.8316951692104);2142.995635032654;2176.996200084686;0.0956789680301144;4.642768878167301;1.487849915536867;0.38045418394740066;0.0016439823140808592;0.006164933677803222;0.0005342942520762792;4.109955785202148e-05;29.54065745919451
(43.359845, -5.864514, 257.8316951692104);(43.359729, -5.86479, 258.1635366864502);2176.996200084686;2180.995995044708;4.642768878167301;6.745536659287233;9.827596322911223;0.42289117854395414;0.010858887295068573;0.04072082735650715;0.003529138370897286;0.00027147218237671435;279.1224856560912
(43.359729, -5.86479, 258.1635366864502);(43.359598, -5.865143, 260.3066204730421);2180.995995044708;2184.995800018311;6.745536659287233;8.105106638126031;17.77483138921476;0.6151519558566733;0.019640091473268163;0.07365034302475561;0.006383029728812152;0.000491002286831704;406.02008702405413
(43.359598, -5.865143, 260.3066204730421);(43.359477, -5.865541, 262.1100420411676);2184.995800018311;2188.995584011078;8.105106638126031;8.7996905971022;13.918198037400774;0.44242983871353814;0.015378749683300856;0.05767031131237821;0.004998093647072778;0.0003844687420825214;292.01946312999723
(43.359477, -5.865541, 262.1100420411676);(43.359358, -5.865933, 263.216440172866);2188.995584011078;2192.995463013649;8.7996905971022;8.745105048124229;7.205980515798911;0.23262470561143164;0.007962163656345708;0.02985811371129641;0.0025877031883123555;0.00019905409140864272;153.53695009759542
(43.359358, -5.865933, 263.216440172866);(43.359233, -5.866344, 264.0570095293224);2192.995463013649;2196.995105028152;8.745105048124229;9.782016504928132;10.971796517168354;0.33770614263643917;0.012123157880081083;0.04546184205030406;0.003940026311026352;0.00030307894700202706;222.90600341915308
(43.359233, -5.866344, 264.0570095293224);(43.359134, -5.866682, 265.2617317400873);2196.995105028152;2199.995514035225;9.782016504928132;9.998362556942055;11.700809772278891;0.3302971219673482;0.012928672526160008;0.048482521973100025;0.004201818571002003;0.00032321681315400017;290.6218452011906
(43.359134, -5.866682, 265.2617317400873);(43.359055, -5.867041, 266.3772727837786);2199.995514035225;2202.995453000069;9.998362556942055;10.06107582088077;10.201860753653039;0.2796794377941274;0.01127242638829564;0.042271598956108644;0.0036635385761960826;0.000281810659707391;246.12291264227142
(43.359055, -5.867041, 266.3772727837786);(43.358918, -5.867503, 267.7990322643891);2202.995453000069;2206.999566078186;10.06107582088077;9.97954499110372;9.02363471694374;0.24826640635960567;0.009970559347734132;0.03738959755400299;0.003240431788013593;0.0002492639836933533;163.68751331508258
(43.358918, -5.867503, 267.7990322643891);(43.358815, -5.867846, 269.0085004521534);2206.999566078186;2209.994764089584;9.97954499110372;9.768617956183224;8.946043752730866;0.24754306991732666;0.0098848261218446;0.03706809795691724;0.003212568489599495;0.00024712065304611494;218.1871455893319
